Text,company,metric,scaled_metric,sentiment
One of our notable achievements during 2020 was the completion of patient enrollment and data analysis of our two most clinically advanced agents balstilimab which is our PD1 antibody and zalifrelimab which is our firstgeneration CTLA4 antibody. We call these bal and zal for short.,AGEN,0.2288571000099182,-0.5422867192546841,Negative
We are progressing with the completion of our BLA filing for bal and will proceed with our strategy regarding the potential bal plus zal filing once bals BLA filing has been accepted. It is our aim to use balstilimab as the foundation for several of our pipeline agents as well as offer our bal for use with therapies from other companies which require combination with a PD1 blocker. Our objective is to rapidly enable synergistic combinations to advance the field.,AGEN,0.9980026483535768,0.9960052943261235,Positive
Synergistic combinations for our agents include cell therapies through our subsidiary AgenTus. While we are continuing our allogeneic intelligent iNKT cell therapy in patients with COVID19 we will be advancing these intelligent cells into cancer trials with combinations around midyear.,AGEN,0.9939197301864624,0.9878394531246741,Positive
Separately at a time when the worlds need for higher quantities of vaccine production grows we are advancing our plans for producing high quantities of QS21 adjuvant from a renewable source.,AGEN,0.981431245803833,0.962862469471973,Positive
QS21 is an antigensparing adjuvant. What that means is that a vaccine formulation with QS21 may require as little as 100fold less antigen to achieve the same immune response.,AGEN,0.5,-5.960468030252741e-07,Negative
If this proves to be the case for some or most COVID19 vaccines you can appreciate the potential implications of QS21 to be able to significantly increase global COVID19 manufacturing capacity  that is vaccine manufacturing capacity without the need to add additional antigen production capabilities which is one of the major bottlenecks of today.,AGEN,0.8265829086303711,0.6531656105313364,Positive
Several of these advancements I touched upon represent important milestones. We expect some of those to result in cash accretive corporate transactions starting in the second quarter of this year.,AGEN,0.5,-5.960468030252741e-07,Negative
In 2020 we built on Agenus foundation of innovation and integration. These are  that is innovation and integration are the key pillars of our business model. While COVID has posed challenges for many including Agenus we were early to anticipate and adjust to life in the very early stages of the pandemic.,AGEN,0.5,-5.960468030252741e-07,Negative
Weve also rapidly adjusted to address new needs such as iNKT cell therapy in patients with more severe infections of COVID19 who are dependent on life support. We published early data from the trial and expect to share more as our trial matures. Our teams are also preparing for the scenario of a rapid or emergency use path for iNKT cell therapy should the trial data look encouraging.,AGEN,0.0893970727920532,-0.8212069399398207,Negative
But with all these adjustments our whole mission is unchanged. We will continue to innovate and advance our programs with speed. This requires integrated capabilities to reduce our dependence on outsiders on one hand but also very importantly retaining and continuing to acquire high talent.,AGEN,0.8338186740875244,0.6676371500713527,Positive
High talent density is key to our ability to deliver innovation. Recently we welcomed stunning talent into our leadership team and I will start with Dr. Steven ODay our Chief Medical Officer and our Chief Commercial Officer Andy Hurley. These two professionals are among some of the most respected names in the field.,AGEN,0.9999663829803468,0.999932765920619,Positive
Dr. ODay is a pioneer in immunooncology and as a clinical investigator he has been an important contributor to the success weve seen so far with AGEN1181. As we advance in the discovery and development of highperforming immune therapies and particularly combinations we need to have formidable players like Dr. ODay on our team.,AGEN,0.9277591705322266,0.8555182549466223,Positive
